InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539332,85099B,JUMBO BAG RED RETROSPOT,33,2022-05-01 00:00:00,1.52,10856,France
538878,21217,RED RETROSPOT MINI CASES,29,2022-04-28 00:00:00,0.97,10494,Germany
539514,22144,FINISH LINE ENAMEL MUG,11,2022-07-06 00:00:00,1.27,10164,Netherlands
539238,20725,LUNCH BAG RED RETROSPOT,24,2023-10-14 00:00:00,1.35,,United Kingdom
538233,22469,HEART OF WICKER SMALL,11,2022-10-04 00:00:00,1.48,,Spain
540791,23084,RABBIT NIGHT LIGHT,48,2022-12-14 00:00:00,1.42,10834,United Kingdom
539160,21929,JUMBO BAG PINK POLKADOT,22,2023-12-25 00:00:00,1.44,10078,United Kingdom
538429,22111,SCOTTIE DOG HOT WATER BOTTLE,13,2023-10-06 00:00:00,4.22,10313,United Kingdom
538540,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,1,2023-01-07 00:00:00,2.37,11468,Italy
540613,22616,PACK OF 12 LONDON TISSUES,33,2022-08-26 00:00:00,0.72,10197,Norway
C537573,22629,SPACEBOY LUNCH BOX,14,2022-04-10 00:00:00,1.91,10970,Germany
536497,22197,SMALL POPCORN HOLDER,33,2022-10-09 00:00:00,0.64,11424,Spain
539859,85099B,JUMBO BAG RED RETROSPOT,8,2023-08-08 00:00:00,1.6,11246,Portugal
540130,22197,SMALL POPCORN HOLDER,4,2022-03-08 00:00:00,0.85,10670,United Kingdom
539961,21217,RED RETROSPOT MINI CASES,49,2023-10-09 00:00:00,0.89,,Australia
540547,22900,SET 2 TEA TOWELS I LOVE LONDON,44,2023-11-09 00:00:00,3.21,10297,France
539188,21258,VICTORIAN SEWING BOX LARGE,39,2023-04-28 00:00:00,9.36,10060,United Kingdom
538088,23209,LUNCH BAG GINGHAM DESIGN,13,2022-08-11 00:00:00,1.69,10071,United Kingdom
538700,23084,RABBIT NIGHT LIGHT,25,2023-11-08 00:00:00,2.02,10828,United Kingdom
536594,22144,FINISH LINE ENAMEL MUG,22,2022-11-06 00:00:00,1.08,10878,Netherlands
537892,22469,,12,2022-12-25 00:00:00,1.35,10956,Switzerland
536667,23084,RABBIT NIGHT LIGHT,3,2022-03-20 00:00:00,1.88,11357,France
536920,22382,LUNCH BOX WITH CUTLERY RETROSPOT,25,2022-10-24 00:00:00,2.24,10132,United Kingdom
539632,85099B,JUMBO BAG RED RETROSPOT,40,2022-04-11 00:00:00,1.96,11141,United Kingdom
538051,20725,LUNCH BAG RED RETROSPOT,25,2022-07-12 00:00:00,1.61,10548,Spain
539434,23355,HOT WATER BOTTLE KEEP CALM,12,2023-05-08 00:00:00,5.0,10152,United Kingdom
C536995,22900,SET 2 TEA TOWELS I LOVE LONDON,49,2023-08-15 00:00:00,2.81,11037,United Kingdom
537717,22111,,5,2023-07-31 00:00:00,4.01,11063,United Kingdom
540447,22175,GIN + TONIC DIET METAL SIGN,17,2022-12-04 00:00:00,1.7,10930,United Kingdom
536647,22197,SMALL POPCORN HOLDER,13,2022-02-15 00:00:00,0.82,10863,Germany
537306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2022-12-17 00:00:00,2.12,11379,United Kingdom
536467,20727,LUNCH BAG BLACK SKULL,40,2023-01-15 00:00:00,1.63,11235,United Kingdom
538400,22197,SMALL POPCORN HOLDER,25,2023-07-19 00:00:00,-0.01,11141,Netherlands
537182,84997C,RECYCLED ACRYLIC BEAD NECKLACE,8,2022-01-20 00:00:00,1.07,10895,Germany
537458,21977,PACK OF 60 PINK PAISLEY CAKE CASES,40,2023-11-02 00:00:00,0.65,10911,United Kingdom
540313,23203,LUNCH BAG APPLE DESIGN,19,2023-04-17 00:00:00,1.71,11213,United Kingdom
540698,22726,ALARM CLOCK BAKELIKE RED,31,2022-12-06 00:00:00,4.3,10385,United Kingdom
538656,84997C,RECYCLED ACRYLIC BEAD NECKLACE,17,2022-10-18 00:00:00,1.24,11305,United Kingdom
538374,21930,JUMBO STORAGE BAG SUKI,19,2022-11-28 00:00:00,2.14,10033,Australia
537231,22175,,45,2023-11-12 00:00:00,1.74,,Germany
538179,22726,ALARM CLOCK BAKELIKE RED,45,2023-06-27 00:00:00,4.49,,United Kingdom
539681,22197,SMALL POPCORN HOLDER,35,2022-09-26 00:00:00,0.78,10892,United Kingdom
539117,20719,WOODLAND CHARLOTTE BAG,32,2022-11-27 00:00:00,1.01,11310,Switzerland
537657,21258,VICTORIAN SEWING BOX LARGE,21,2022-06-05 00:00:00,9.24,10569,United Kingdom
537726,84997C,RECYCLED ACRYLIC BEAD NECKLACE,32,2023-08-16 00:00:00,1.06,10426,United Kingdom
539750,22111,SCOTTIE DOG HOT WATER BOTTLE,10,2023-11-19 00:00:00,5.56,,United Kingdom
539891,84997C,RECYCLED ACRYLIC BEAD NECKLACE,10,2023-12-11 00:00:00,0.87,10282,United Kingdom
C537573,22423,REGENCY CAKESTAND 3 TIER,21,2022-11-15 00:00:00,11.35,10335,Canada
536804,22197,SMALL POPCORN HOLDER,13,2023-06-12 00:00:00,0.63,10992,United Kingdom
537908,84406B,CREAM CUPID HEARTS COAT HANGER,39,2022-10-16 00:00:00,2.43,10683,Canada
537123,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2023-06-14 00:00:00,0.52,10906,Norway
539553,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2022-03-25 00:00:00,0.45,10655,United Kingdom
538600,22720,SET OF 3 CAKE TINS PANTRY DESIGN,27,2023-12-14 00:00:00,5.62,10936,Germany
539329,22382,LUNCH BOX WITH CUTLERY RETROSPOT,37,2022-05-08 00:00:00,2.41,,United Kingdom
537488,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2023-05-19 00:00:00,2.18,11418,Netherlands
537560,23355,HOT WATER BOTTLE KEEP CALM,37,2023-12-28 00:00:00,5.09,10080,United Kingdom
540405,22111,SCOTTIE DOG HOT WATER BOTTLE,22,2023-10-01 00:00:00,4.35,10205,USA
539775,22961,JAM MAKING SET PRINTED,6,2023-10-20 00:00:00,1.25,10609,United Kingdom
539314,22144,,2,2023-01-07 00:00:00,1.24,11089,United Kingdom
539486,22144,FINISH LINE ENAMEL MUG,24,2023-01-21 00:00:00,1.2,,United Kingdom
C537226,23203,LUNCH BAG APPLE DESIGN,28,2022-02-07 00:00:00,1.97,10618,Germany
537376,21930,JUMBO STORAGE BAG SUKI,35,2022-06-18 00:00:00,1.94,10305,United Kingdom
537124,23209,LUNCH BAG GINGHAM DESIGN,16,2022-12-21 00:00:00,1.95,11108,Japan
537717,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-12-24 00:00:00,0.48,11469,Australia
537701,22175,GIN + TONIC DIET METAL SIGN,49,2022-01-21 00:00:00,1.71,10931,United Kingdom
539710,22726,ALARM CLOCK BAKELIKE RED,21,2022-11-09 00:00:00,4.24,11087,France
538875,23203,LUNCH BAG APPLE DESIGN,16,2023-12-10 00:00:00,1.82,10445,Spain
538987,20727,LUNCH BAG BLACK SKULL,17,2023-04-19 00:00:00,1.5,11332,United Kingdom
537140,22144,FINISH LINE ENAMEL MUG,46,2023-03-17 00:00:00,1.26,11084,Spain
538186,23084,RABBIT NIGHT LIGHT,19,2022-01-24 00:00:00,1.95,10817,United Kingdom
537707,21217,RED RETROSPOT MINI CASES,32,2022-10-09 00:00:00,0.76,11375,France
539988,22111,SCOTTIE DOG HOT WATER BOTTLE,14,2023-04-03 00:00:00,4.46,10276,Finland
536747,22175,GIN + TONIC DIET METAL SIGN,6,2022-04-03 00:00:00,2.45,10858,France
537740,22632,HAND WARMER RED POLKA DOT,46,2023-12-10 00:00:00,2.34,11354,France
538105,22175,GIN + TONIC DIET METAL SIGN,41,2023-11-01 00:00:00,2.38,10004,United Kingdom
540383,22900,SET 2 TEA TOWELS I LOVE LONDON,48,2022-11-19 00:00:00,2.6,10643,Netherlands
539541,47566,PARTY BUNTING,27,2023-11-16 00:00:00,4.67,10280,Portugal
538896,23228,SPACESHIP LAMP,49,2023-05-07 00:00:00,2.43,11457,Germany
539595,22900,SET 2 TEA TOWELS I LOVE LONDON,43,2023-12-02 00:00:00,2.51,10151,United Kingdom
537026,22457,NATURAL SLATE HEART CHALKBOARD,39,2023-01-12 00:00:00,2.16,,Spain
540479,21929,JUMBO BAG PINK POLKADOT,-26,2023-05-10 00:00:00,1.37,10605,France
538022,22900,SET 2 TEA TOWELS I LOVE LONDON,4,2023-12-06 00:00:00,2.57,11431,France
539034,22423,REGENCY CAKESTAND 3 TIER,32,2023-09-30 00:00:00,10.21,10561,United Kingdom
C538127,22726,ALARM CLOCK BAKELIKE RED,4,2023-08-07 00:00:00,3.9,11223,United Kingdom
540533,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,39,2023-04-09 00:00:00,1.45,10652,Australia
537886,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2022-06-16 00:00:00,3.41,10279,France
537435,22616,PACK OF 12 LONDON TISSUES,38,2023-11-17 00:00:00,0.82,10099,Canada
536400,22900,SET 2 TEA TOWELS I LOVE LONDON,24,2022-12-20 00:00:00,2.93,10476,United Kingdom
537891,23084,RABBIT NIGHT LIGHT,24,2022-11-19 00:00:00,1.76,10693,Singapore
537468,22175,GIN + TONIC DIET METAL SIGN,34,2022-04-09 00:00:00,1.91,10713,Germany
536939,22469,HEART OF WICKER SMALL,31,2023-03-26 00:00:00,1.3,11224,United Kingdom
537788,47566,PARTY BUNTING,47,2022-04-21 00:00:00,4.54,11418,United Kingdom
536581,84997C,RECYCLED ACRYLIC BEAD NECKLACE,38,2023-09-25 00:00:00,0.93,11329,United Kingdom
537387,22197,SMALL POPCORN HOLDER,6,2022-12-02 00:00:00,0.61,10250,United Kingdom
537902,21930,JUMBO STORAGE BAG SUKI,-38,2022-11-23 00:00:00,1.99,11493,Japan
539608,22629,SPACEBOY LUNCH BOX,1,2022-01-01 00:00:00,1.72,10658,United Kingdom
536819,22197,SMALL POPCORN HOLDER,25,2022-03-11 00:00:00,0.71,11346,France
539618,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,-14,2022-03-05 00:00:00,1.54,10268,Sweden
540849,22423,REGENCY CAKESTAND 3 TIER,18,2022-09-03 00:00:00,14.96,10409,United Kingdom
540553,22197,SMALL POPCORN HOLDER,11,2023-12-20 00:00:00,0.78,10687,USA
539710,22632,HAND WARMER RED POLKA DOT,5,2023-11-02 00:00:00,1.96,10588,United Kingdom
538460,22629,SPACEBOY LUNCH BOX,5,2022-04-14 00:00:00,1.79,10243,Germany
538571,21064,WOOD S/3 CABINET ANT WHITE,47,2022-11-27 00:00:00,14.79,10573,United Kingdom
537615,22457,NATURAL SLATE HEART CHALKBOARD,49,2023-03-25 00:00:00,2.04,11299,Portugal
536705,47566,PARTY BUNTING,5,2022-07-05 00:00:00,5.4,10959,France
538601,22175,GIN + TONIC DIET METAL SIGN,9,2023-07-23 00:00:00,2.48,10020,United Kingdom
539318,22629,SPACEBOY LUNCH BOX,36,2023-03-04 00:00:00,2.12,11044,United Kingdom
539065,20719,WOODLAND CHARLOTTE BAG,7,2022-04-07 00:00:00,0.83,10412,Australia
C537226,22382,LUNCH BOX WITH CUTLERY RETROSPOT,26,2023-01-10 00:00:00,2.12,11035,United Kingdom
538384,22423,REGENCY CAKESTAND 3 TIER,23,2022-10-22 00:00:00,10.95,10286,Spain
539843,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,22,2022-10-10 00:00:00,2.12,11379,United Kingdom
538388,47566,PARTY BUNTING,48,2022-07-05 00:00:00,4.33,10204,Netherlands
537420,47566,PARTY BUNTING,20,2023-05-05 00:00:00,5.02,10822,Germany
540239,84997C,RECYCLED ACRYLIC BEAD NECKLACE,41,2023-04-10 00:00:00,0.86,10655,United Kingdom
539339,22726,ALARM CLOCK BAKELIKE RED,5,2023-11-17 00:00:00,4.33,11290,Germany
540530,85099B,JUMBO BAG RED RETROSPOT,13,2022-01-07 00:00:00,1.64,10666,United Kingdom
537747,22632,HAND WARMER RED POLKA DOT,36,2022-08-15 00:00:00,2.51,10519,United Kingdom
540632,21064,,37,2023-02-08 00:00:00,14.96,10859,United Kingdom
537026,20727,LUNCH BAG BLACK SKULL,32,2022-10-14 00:00:00,1.69,11296,Spain
538202,20719,WOODLAND CHARLOTTE BAG,8,2023-07-05 00:00:00,0.78,10850,Finland
536377,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,16,2023-05-26 00:00:00,2.35,,United Kingdom
540017,21064,WOOD S/3 CABINET ANT WHITE,44,2022-12-05 00:00:00,20.12,11080,Australia
539847,23166,MEDIUM CERAMIC TOP STORAGE JAR,26,2022-03-31 00:00:00,1.1,11115,United Kingdom
539443,22144,FINISH LINE ENAMEL MUG,15,2023-09-27 00:00:00,1.11,10731,Canada
538980,21929,JUMBO BAG PINK POLKADOT,7,2023-11-27 00:00:00,1.82,10649,United Kingdom
539528,47566,PARTY BUNTING,9,2022-04-09 00:00:00,5.03,10106,Japan
539754,22632,HAND WARMER RED POLKA DOT,43,2022-11-27 00:00:00,2.17,10670,Netherlands
539464,84997C,RECYCLED ACRYLIC BEAD NECKLACE,49,2023-08-13 00:00:00,0.94,11222,United Kingdom
540327,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,2,2022-11-03 00:00:00,2.18,11383,United Kingdom
539414,21258,VICTORIAN SEWING BOX LARGE,8,2023-05-07 00:00:00,9.01,10906,France
540598,23209,LUNCH BAG GINGHAM DESIGN,4,2022-11-24 00:00:00,1.36,10578,Germany
539876,20727,LUNCH BAG BLACK SKULL,16,2023-03-15 00:00:00,1.47,10504,United Kingdom
540778,22175,GIN + TONIC DIET METAL SIGN,35,2022-12-18 00:00:00,2.52,10455,Singapore
536691,84997C,RECYCLED ACRYLIC BEAD NECKLACE,37,2023-03-22 00:00:00,1.09,,United Kingdom
538757,21064,WOOD S/3 CABINET ANT WHITE,14,2023-12-10 00:00:00,19.05,10824,Finland
540588,20725,LUNCH BAG RED RETROSPOT,49,2023-09-05 00:00:00,1.56,11315,United Kingdom
538420,23166,MEDIUM CERAMIC TOP STORAGE JAR,47,2023-06-12 00:00:00,1.47,10205,Germany
538552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2023-02-25 00:00:00,2.82,10192,Netherlands
538446,23355,HOT WATER BOTTLE KEEP CALM,8,2023-12-25 00:00:00,4.56,10793,Germany
538418,23166,MEDIUM CERAMIC TOP STORAGE JAR,27,2023-07-11 00:00:00,1.15,10211,Germany
536377,23203,LUNCH BAG APPLE DESIGN,44,2022-03-21 00:00:00,1.72,10246,United Kingdom
539864,21258,VICTORIAN SEWING BOX LARGE,45,2023-06-10 00:00:00,7.0,10491,Switzerland
536461,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-45,2023-11-27 00:00:00,4.51,10049,Japan
539731,23084,RABBIT NIGHT LIGHT,2,2022-07-09 00:00:00,1.75,10026,Germany
537684,22900,SET 2 TEA TOWELS I LOVE LONDON,9,2023-05-04 00:00:00,3.45,10551,Norway
537887,22632,HAND WARMER RED POLKA DOT,30,2023-12-03 00:00:00,2.22,10128,Germany
540601,22469,HEART OF WICKER SMALL,21,2022-07-05 00:00:00,1.68,10503,United Kingdom
537588,22720,SET OF 3 CAKE TINS PANTRY DESIGN,27,2022-05-25 00:00:00,5.65,10432,United Kingdom
536456,22616,PACK OF 12 LONDON TISSUES,36,2022-10-28 00:00:00,0.82,11132,France
536535,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2023-10-09 00:00:00,2.68,11423,Australia
540824,21217,RED RETROSPOT MINI CASES,14,2023-08-19 00:00:00,0.94,10166,United Kingdom
538465,20727,LUNCH BAG BLACK SKULL,9,2022-09-23 00:00:00,1.92,11086,United Kingdom
538329,22632,HAND WARMER RED POLKA DOT,18,2023-10-27 00:00:00,1.98,10336,Italy
539299,22726,ALARM CLOCK BAKELIKE RED,21,2023-12-11 00:00:00,4.12,11044,Japan
537046,22616,PACK OF 12 LONDON TISSUES,11,2023-04-01 00:00:00,0.7,10191,United Kingdom
537924,23209,LUNCH BAG GINGHAM DESIGN,26,2023-11-22 00:00:00,1.72,10499,France
537686,22197,SMALL POPCORN HOLDER,36,2022-05-31 00:00:00,0.76,10675,United Kingdom
538477,23166,MEDIUM CERAMIC TOP STORAGE JAR,23,2022-11-27 00:00:00,1.15,,Spain
537726,22197,SMALL POPCORN HOLDER,29,2023-12-30 00:00:00,0.79,10614,Germany
538196,22197,SMALL POPCORN HOLDER,22,2022-02-26 00:00:00,0.58,10295,Sweden
536775,22629,SPACEBOY LUNCH BOX,16,2022-11-10 00:00:00,1.62,10985,Finland
538342,23209,LUNCH BAG GINGHAM DESIGN,30,2023-02-14 00:00:00,1.82,11413,United Kingdom
537545,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,42,2022-02-17 00:00:00,1.5,11198,United Kingdom
540631,21064,WOOD S/3 CABINET ANT WHITE,31,2023-12-06 00:00:00,16.53,10009,United Kingdom
540610,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,13,2022-09-18 00:00:00,2.37,10239,Finland
537631,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2022-07-20 00:00:00,4.63,,United Kingdom
536866,21217,RED RETROSPOT MINI CASES,46,2023-10-20 00:00:00,0.94,11229,United Kingdom
540123,23228,SPACESHIP LAMP,26,2022-09-16 00:00:00,2.85,10855,United Kingdom
539657,21930,JUMBO STORAGE BAG SUKI,12,2023-04-20 00:00:00,2.32,10891,United Kingdom
539528,21217,RED RETROSPOT MINI CASES,37,2023-05-19 00:00:00,0.88,11268,Australia
538013,85099B,JUMBO BAG RED RETROSPOT,47,2023-12-20 00:00:00,1.5,10622,United Kingdom
537514,22457,NATURAL SLATE HEART CHALKBOARD,1,2022-06-23 00:00:00,2.47,11304,United Kingdom
539980,23203,LUNCH BAG APPLE DESIGN,-29,2022-01-25 00:00:00,1.67,10797,Italy
540426,23084,RABBIT NIGHT LIGHT,21,2022-01-28 00:00:00,1.93,10724,United Kingdom
540819,84406B,CREAM CUPID HEARTS COAT HANGER,32,2023-12-01 00:00:00,3.19,10659,Spain
538879,23228,SPACESHIP LAMP,10,2022-10-02 00:00:00,2.36,10729,United Kingdom
536631,23166,MEDIUM CERAMIC TOP STORAGE JAR,37,2023-02-04 00:00:00,1.24,10120,Sweden
538283,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,39,2022-11-22 00:00:00,1.83,10569,Finland
540481,22144,FINISH LINE ENAMEL MUG,23,2022-12-19 00:00:00,1.26,10506,Norway
538867,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2023-11-08 00:00:00,0.0,,Netherlands
540446,85099B,JUMBO BAG RED RETROSPOT,28,2023-02-08 00:00:00,1.92,11358,United Kingdom
539005,22144,FINISH LINE ENAMEL MUG,14,2023-04-09 00:00:00,1.22,,Italy
539325,21977,PACK OF 60 PINK PAISLEY CAKE CASES,29,2023-02-23 00:00:00,0.54,10981,Spain
538082,21258,VICTORIAN SEWING BOX LARGE,47,2023-09-12 00:00:00,7.67,11177,Singapore
539953,47566,,21,2023-11-15 00:00:00,4.32,11428,Sweden
538469,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2023-02-16 00:00:00,2.95,11219,United Kingdom
537835,21930,JUMBO STORAGE BAG SUKI,37,2022-02-19 00:00:00,1.79,10541,Germany
540756,22616,PACK OF 12 LONDON TISSUES,29,2022-10-13 00:00:00,1.01,10450,United Kingdom
537532,22720,SET OF 3 CAKE TINS PANTRY DESIGN,42,2023-08-08 00:00:00,5.74,10292,Spain
540673,23355,HOT WATER BOTTLE KEEP CALM,45,2023-09-24 00:00:00,3.73,10933,Spain
538795,22382,LUNCH BOX WITH CUTLERY RETROSPOT,16,2023-06-24 00:00:00,2.48,10906,United Kingdom
540136,23209,LUNCH BAG GINGHAM DESIGN,22,2022-05-02 00:00:00,1.48,,Belgium
538642,23355,HOT WATER BOTTLE KEEP CALM,3,2022-10-21 00:00:00,5.14,11048,France
539584,21064,WOOD S/3 CABINET ANT WHITE,33,2022-03-24 00:00:00,20.33,10391,Sweden
540337,21217,RED RETROSPOT MINI CASES,24,2022-04-07 00:00:00,0.93,10566,Germany
538288,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-7,2022-11-21 00:00:00,3.6,10094,United Kingdom
537875,23084,RABBIT NIGHT LIGHT,25,2023-11-11 00:00:00,1.47,10058,Japan
539892,84406B,CREAM CUPID HEARTS COAT HANGER,9,2023-12-04 00:00:00,3.04,11224,United Kingdom
537846,22144,FINISH LINE ENAMEL MUG,10,2023-06-15 00:00:00,0.89,10016,Norway
539857,47566,PARTY BUNTING,10,2023-07-01 00:00:00,5.43,10779,United Kingdom
539980,22629,SPACEBOY LUNCH BOX,30,2022-05-03 00:00:00,1.84,11433,United Kingdom
537431,23209,LUNCH BAG GINGHAM DESIGN,40,2023-05-12 00:00:00,1.67,10507,Finland
538189,23228,SPACESHIP LAMP,8,2023-11-24 00:00:00,2.82,10334,United Kingdom
536979,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,42,2022-06-19 00:00:00,2.97,10531,Canada
538872,23209,LUNCH BAG GINGHAM DESIGN,28,2022-09-05 00:00:00,1.59,10530,Norway
538988,22382,LUNCH BOX WITH CUTLERY RETROSPOT,36,2022-09-23 00:00:00,2.64,10592,United Kingdom
537844,22423,REGENCY CAKESTAND 3 TIER,12,2023-08-04 00:00:00,13.47,11308,United Kingdom
539832,22197,SMALL POPCORN HOLDER,29,2022-09-08 00:00:00,0.78,11048,France
540864,22726,ALARM CLOCK BAKELIKE RED,6,2023-08-04 00:00:00,3.59,10280,United Kingdom
537923,84406B,CREAM CUPID HEARTS COAT HANGER,23,2022-08-30 00:00:00,2.56,10197,Germany
538366,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2022-10-29 00:00:00,4.74,10064,Canada
537477,22144,FINISH LINE ENAMEL MUG,11,2022-12-01 00:00:00,1.12,10337,Germany
538538,23203,LUNCH BAG APPLE DESIGN,46,2022-12-12 00:00:00,1.95,10747,United Kingdom
538237,22629,SPACEBOY LUNCH BOX,14,2023-04-05 00:00:00,1.94,10964,Netherlands
538866,22961,JAM MAKING SET PRINTED,22,2023-12-04 00:00:00,1.42,10582,United Kingdom
538802,22469,HEART OF WICKER SMALL,36,2023-10-09 00:00:00,1.43,10829,Germany
536366,22720,SET OF 3 CAKE TINS PANTRY DESIGN,21,2022-10-10 00:00:00,4.35,11058,USA
538575,22726,ALARM CLOCK BAKELIKE RED,44,2023-11-22 00:00:00,4.46,10248,Belgium
540054,23355,HOT WATER BOTTLE KEEP CALM,4,2023-08-10 00:00:00,3.73,10647,United Kingdom
537977,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,5,2023-05-12 00:00:00,2.58,11221,USA
537094,23228,SPACESHIP LAMP,27,2023-08-24 00:00:00,2.26,11418,Singapore
539133,22382,LUNCH BOX WITH CUTLERY RETROSPOT,19,2023-12-19 00:00:00,2.49,11197,Denmark
539553,22111,SCOTTIE DOG HOT WATER BOTTLE,20,2023-01-16 00:00:00,4.01,11316,United Kingdom
540308,23084,RABBIT NIGHT LIGHT,18,2022-06-06 00:00:00,-0.01,11263,Sweden
540060,22457,NATURAL SLATE HEART CHALKBOARD,46,2023-11-18 00:00:00,2.07,10948,Finland
536726,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,7,2022-04-29 00:00:00,1.69,11391,United Kingdom
540523,23355,HOT WATER BOTTLE KEEP CALM,14,2022-12-10 00:00:00,5.42,10516,Germany
540637,23209,LUNCH BAG GINGHAM DESIGN,6,2023-09-10 00:00:00,1.79,10180,Belgium
537987,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2023-09-02 00:00:00,0.55,10142,United Kingdom
537239,22961,JAM MAKING SET PRINTED,21,2022-11-19 00:00:00,1.23,11015,Belgium
537953,22382,LUNCH BOX WITH CUTLERY RETROSPOT,2,2022-12-13 00:00:00,2.84,10976,Japan
538363,23084,RABBIT NIGHT LIGHT,15,2022-05-20 00:00:00,1.73,11332,Switzerland
538414,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2022-09-29 00:00:00,2.92,10959,France
536507,21930,JUMBO STORAGE BAG SUKI,27,2023-10-06 00:00:00,2.08,11173,Netherlands
539961,23355,HOT WATER BOTTLE KEEP CALM,9,2023-10-14 00:00:00,4.55,11377,France
537841,22144,FINISH LINE ENAMEL MUG,11,2023-08-09 00:00:00,1.09,10639,Finland
539351,21258,VICTORIAN SEWING BOX LARGE,48,2023-10-16 00:00:00,7.47,10163,United Kingdom
538258,22197,SMALL POPCORN HOLDER,19,2022-06-02 00:00:00,0.64,11396,Australia
538345,20719,WOODLAND CHARLOTTE BAG,3,2022-07-24 00:00:00,0.95,11396,United Kingdom
539749,22469,HEART OF WICKER SMALL,38,2022-10-05 00:00:00,1.66,10908,Switzerland
538090,22197,SMALL POPCORN HOLDER,24,2022-10-10 00:00:00,0.83,10106,Norway
540813,20725,LUNCH BAG RED RETROSPOT,32,2023-10-05 00:00:00,1.82,11057,Switzerland
539662,23209,LUNCH BAG GINGHAM DESIGN,6,2022-07-16 00:00:00,1.84,10268,United Kingdom
537323,22175,GIN + TONIC DIET METAL SIGN,23,2023-09-21 00:00:00,2.34,10971,Australia
538230,22197,SMALL POPCORN HOLDER,35,2023-09-09 00:00:00,0.86,10466,United Kingdom
539395,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2023-12-15 00:00:00,0.6,10853,Sweden
537423,22616,PACK OF 12 LONDON TISSUES,17,2023-05-16 00:00:00,0.9,10629,Netherlands
536538,23209,LUNCH BAG GINGHAM DESIGN,49,2022-08-10 00:00:00,1.39,10326,Germany
539045,21212,PACK OF 72 RETROSPOT CAKE CASES,42,2022-01-26 00:00:00,0.61,10826,United Kingdom
539109,22197,SMALL POPCORN HOLDER,17,2023-03-26 00:00:00,0.67,,Netherlands
537804,23228,SPACESHIP LAMP,7,2023-03-04 00:00:00,2.22,10315,United Kingdom
536674,22726,ALARM CLOCK BAKELIKE RED,30,2022-05-22 00:00:00,3.1,10581,United Kingdom
540086,20725,LUNCH BAG RED RETROSPOT,7,2022-11-26 00:00:00,1.68,10472,Germany
539203,22175,GIN + TONIC DIET METAL SIGN,-20,2022-04-19 00:00:00,1.99,10757,United Kingdom
538297,21929,JUMBO BAG PINK POLKADOT,17,2022-12-17 00:00:00,1.73,10589,United Kingdom
539108,22144,FINISH LINE ENAMEL MUG,-11,2023-10-24 00:00:00,1.11,11197,France
536447,21258,VICTORIAN SEWING BOX LARGE,35,2023-06-27 00:00:00,8.41,10271,Japan
538289,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-19,2023-08-08 00:00:00,0.65,10020,Norway
536571,22726,ALARM CLOCK BAKELIKE RED,33,2023-05-11 00:00:00,3.64,10479,United Kingdom
540246,21930,JUMBO STORAGE BAG SUKI,26,2023-07-16 00:00:00,1.78,10304,United Kingdom
536557,22144,FINISH LINE ENAMEL MUG,33,2022-10-07 00:00:00,0.95,10088,United Kingdom
540632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45,2023-04-24 00:00:00,3.71,10453,United Kingdom
538573,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2023-03-13 00:00:00,-0.01,10522,Spain
539475,22469,HEART OF WICKER SMALL,18,2022-10-23 00:00:00,1.69,10124,United Kingdom
538611,22382,LUNCH BOX WITH CUTLERY RETROSPOT,10,2022-10-02 00:00:00,2.93,10911,Italy
539476,85099B,JUMBO BAG RED RETROSPOT,-38,2023-11-06 00:00:00,1.69,11221,United Kingdom
