InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,YearMonth
539344,22469,HEART OF WICKER SMALL,32,2022-11-09,1.45,10162,Germany,46.4,2022,11,9,Wednesday,2022-11
538693,22175,GIN + TONIC DIET METAL SIGN,2,2022-11-07,2.22,10102,United Kingdom,4.44,2022,11,7,Monday,2022-11
540254,23209,Unknown Product,36,2022-05-01,1.49,10207,USA,53.64,2022,5,1,Sunday,2022-05
538483,22632,HAND WARMER RED POLKA DOT,35,2022-03-27,1.87,10604,Singapore,65.45,2022,3,27,Sunday,2022-03
539218,23203,LUNCH BAG APPLE DESIGN,3,2023-10-18,1.84,10610,Germany,5.52,2023,10,18,Wednesday,2023-10
537655,22197,SMALL POPCORN HOLDER,13,2022-12-11,0.6,11294,United Kingdom,7.8,2022,12,11,Sunday,2022-12
540234,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-12-14,2.8,11145,USA,11.2,2023,12,14,Thursday,2023-12
538070,22726,ALARM CLOCK BAKELIKE RED,36,2022-04-25,3.73,10814,United Kingdom,134.28,2022,4,25,Monday,2022-04
539934,22111,Unknown Product,13,2022-04-16,4.59,10257,Norway,59.67,2022,4,16,Saturday,2022-04
537263,22720,SET OF 3 CAKE TINS PANTRY DESIGN,21,2023-12-13,4.1,11438,United Kingdom,86.1,2023,12,13,Wednesday,2023-12
540815,21977,PACK OF 60 PINK PAISLEY CAKE CASES,42,2023-09-02,0.6,10994,USA,25.2,2023,9,2,Saturday,2023-09
537420,22629,SPACEBOY LUNCH BOX,17,2022-07-09,2.05,10345,USA,34.85,2022,7,9,Saturday,2022-07
539909,84997C,RECYCLED ACRYLIC BEAD NECKLACE,9,2023-07-10,1.15,10112,Australia,10.35,2023,7,10,Monday,2023-07
536841,22111,SCOTTIE DOG HOT WATER BOTTLE,17,2023-12-02,4.71,10069,USA,80.07,2023,12,2,Saturday,2023-12
538099,22726,ALARM CLOCK BAKELIKE RED,1,2022-11-27,4.15,10583,Switzerland,4.15,2022,11,27,Sunday,2022-11
539222,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,14,2022-05-14,1.42,10652,Finland,19.88,2022,5,14,Saturday,2022-05
539852,23228,SPACESHIP LAMP,27,2022-10-28,2.43,11399,United Kingdom,65.61,2022,10,28,Friday,2022-10
536909,20725,LUNCH BAG RED RETROSPOT,41,2022-07-29,1.52,11438,Germany,62.32,2022,7,29,Friday,2022-07
536499,20719,WOODLAND CHARLOTTE BAG,38,2023-10-17,0.85,11390,Netherlands,32.3,2023,10,17,Tuesday,2023-10
540242,22469,HEART OF WICKER SMALL,19,2023-12-20,1.38,10300,Netherlands,26.22,2023,12,20,Wednesday,2023-12
540532,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,29,2022-06-03,2.6,10454,United Kingdom,75.4,2022,6,3,Friday,2022-06
537975,22629,SPACEBOY LUNCH BOX,22,2022-11-17,1.88,11440,United Kingdom,41.36,2022,11,17,Thursday,2022-11
540509,21258,VICTORIAN SEWING BOX LARGE,49,2022-10-23,6.62,11080,Australia,324.38,2022,10,23,Sunday,2022-10
537203,22961,JAM MAKING SET PRINTED,47,2022-10-28,1.24,11281,Netherlands,58.28,2022,10,28,Friday,2022-10
540217,84997C,RECYCLED ACRYLIC BEAD NECKLACE,40,2022-12-25,1.08,10285,United Kingdom,43.2,2022,12,25,Sunday,2022-12
540067,85099B,JUMBO BAG RED RETROSPOT,5,2023-11-10,1.34,10823,United Kingdom,6.7,2023,11,10,Friday,2023-11
540598,22197,SMALL POPCORN HOLDER,18,2022-05-22,0.86,11296,United Kingdom,15.48,2022,5,22,Sunday,2022-05
539332,85099B,JUMBO BAG RED RETROSPOT,33,2022-05-01,1.52,10856,France,50.16,2022,5,1,Sunday,2022-05
538878,21217,RED RETROSPOT MINI CASES,29,2022-04-28,0.97,10494,Germany,28.13,2022,4,28,Thursday,2022-04
539514,22144,FINISH LINE ENAMEL MUG,11,2022-07-06,1.27,10164,Netherlands,13.97,2022,7,6,Wednesday,2022-07
540791,23084,RABBIT NIGHT LIGHT,48,2022-12-14,1.42,10834,United Kingdom,68.16,2022,12,14,Wednesday,2022-12
539160,21929,JUMBO BAG PINK POLKADOT,22,2023-12-25,1.44,10078,United Kingdom,31.68,2023,12,25,Monday,2023-12
538429,22111,SCOTTIE DOG HOT WATER BOTTLE,13,2023-10-06,4.22,10313,United Kingdom,54.86,2023,10,6,Friday,2023-10
538540,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,1,2023-01-07,2.37,11468,Italy,2.37,2023,1,7,Saturday,2023-01
540613,22616,PACK OF 12 LONDON TISSUES,33,2022-08-26,0.72,10197,Norway,23.76,2022,8,26,Friday,2022-08
536497,22197,SMALL POPCORN HOLDER,33,2022-10-09,0.64,11424,Spain,21.12,2022,10,9,Sunday,2022-10
539859,85099B,JUMBO BAG RED RETROSPOT,8,2023-08-08,1.6,11246,Portugal,12.8,2023,8,8,Tuesday,2023-08
540130,22197,SMALL POPCORN HOLDER,4,2022-03-08,0.85,10670,United Kingdom,3.4,2022,3,8,Tuesday,2022-03
540547,22900,SET 2 TEA TOWELS I LOVE LONDON,44,2023-11-09,3.21,10297,France,141.24,2023,11,9,Thursday,2023-11
539188,21258,VICTORIAN SEWING BOX LARGE,39,2023-04-28,9.36,10060,United Kingdom,365.04,2023,4,28,Friday,2023-04
538088,23209,LUNCH BAG GINGHAM DESIGN,13,2022-08-11,1.69,10071,United Kingdom,21.97,2022,8,11,Thursday,2022-08
538700,23084,RABBIT NIGHT LIGHT,25,2023-11-08,2.02,10828,United Kingdom,50.5,2023,11,8,Wednesday,2023-11
536594,22144,FINISH LINE ENAMEL MUG,22,2022-11-06,1.08,10878,Netherlands,23.76,2022,11,6,Sunday,2022-11
537892,22469,Unknown Product,12,2022-12-25,1.35,10956,Switzerland,16.2,2022,12,25,Sunday,2022-12
536667,23084,RABBIT NIGHT LIGHT,3,2022-03-20,1.88,11357,France,5.64,2022,3,20,Sunday,2022-03
536920,22382,LUNCH BOX WITH CUTLERY RETROSPOT,25,2022-10-24,2.24,10132,United Kingdom,56.0,2022,10,24,Monday,2022-10
539632,85099B,JUMBO BAG RED RETROSPOT,40,2022-04-11,1.96,11141,United Kingdom,78.4,2022,4,11,Monday,2022-04
538051,20725,LUNCH BAG RED RETROSPOT,25,2022-07-12,1.61,10548,Spain,40.25,2022,7,12,Tuesday,2022-07
539434,23355,HOT WATER BOTTLE KEEP CALM,12,2023-05-08,5.0,10152,United Kingdom,60.0,2023,5,8,Monday,2023-05
537717,22111,Unknown Product,5,2023-07-31,4.01,11063,United Kingdom,20.05,2023,7,31,Monday,2023-07
540447,22175,GIN + TONIC DIET METAL SIGN,17,2022-12-04,1.7,10930,United Kingdom,28.9,2022,12,4,Sunday,2022-12
536647,22197,SMALL POPCORN HOLDER,13,2022-02-15,0.82,10863,Germany,10.66,2022,2,15,Tuesday,2022-02
537306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2022-12-17,2.12,11379,United Kingdom,2.12,2022,12,17,Saturday,2022-12
536467,20727,LUNCH BAG BLACK SKULL,40,2023-01-15,1.63,11235,United Kingdom,65.2,2023,1,15,Sunday,2023-01
537182,84997C,RECYCLED ACRYLIC BEAD NECKLACE,8,2022-01-20,1.07,10895,Germany,8.56,2022,1,20,Thursday,2022-01
537458,21977,PACK OF 60 PINK PAISLEY CAKE CASES,40,2023-11-02,0.65,10911,United Kingdom,26.0,2023,11,2,Thursday,2023-11
540313,23203,LUNCH BAG APPLE DESIGN,19,2023-04-17,1.71,11213,United Kingdom,32.49,2023,4,17,Monday,2023-04
540698,22726,ALARM CLOCK BAKELIKE RED,31,2022-12-06,4.3,10385,United Kingdom,133.3,2022,12,6,Tuesday,2022-12
538656,84997C,RECYCLED ACRYLIC BEAD NECKLACE,17,2022-10-18,1.24,11305,United Kingdom,21.08,2022,10,18,Tuesday,2022-10
538374,21930,JUMBO STORAGE BAG SUKI,19,2022-11-28,2.14,10033,Australia,40.66,2022,11,28,Monday,2022-11
539681,22197,SMALL POPCORN HOLDER,35,2022-09-26,0.78,10892,United Kingdom,27.3,2022,9,26,Monday,2022-09
539117,20719,WOODLAND CHARLOTTE BAG,32,2022-11-27,1.01,11310,Switzerland,32.32,2022,11,27,Sunday,2022-11
537657,21258,VICTORIAN SEWING BOX LARGE,21,2022-06-05,9.24,10569,United Kingdom,194.04,2022,6,5,Sunday,2022-06
537726,84997C,RECYCLED ACRYLIC BEAD NECKLACE,32,2023-08-16,1.06,10426,United Kingdom,33.92,2023,8,16,Wednesday,2023-08
539891,84997C,RECYCLED ACRYLIC BEAD NECKLACE,10,2023-12-11,0.87,10282,United Kingdom,8.7,2023,12,11,Monday,2023-12
536804,22197,SMALL POPCORN HOLDER,13,2023-06-12,0.63,10992,United Kingdom,8.19,2023,6,12,Monday,2023-06
537908,84406B,CREAM CUPID HEARTS COAT HANGER,39,2022-10-16,2.43,10683,Canada,94.77,2022,10,16,Sunday,2022-10
537123,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2023-06-14,0.52,10906,Norway,3.64,2023,6,14,Wednesday,2023-06
539553,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2022-03-25,0.45,10655,United Kingdom,7.2,2022,3,25,Friday,2022-03
538600,22720,SET OF 3 CAKE TINS PANTRY DESIGN,27,2023-12-14,5.62,10936,Germany,151.74,2023,12,14,Thursday,2023-12
537488,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2023-05-19,2.18,11418,Netherlands,104.64,2023,5,19,Friday,2023-05
537560,23355,HOT WATER BOTTLE KEEP CALM,37,2023-12-28,5.09,10080,United Kingdom,188.33,2023,12,28,Thursday,2023-12
540405,22111,SCOTTIE DOG HOT WATER BOTTLE,22,2023-10-01,4.35,10205,USA,95.7,2023,10,1,Sunday,2023-10
539775,22961,JAM MAKING SET PRINTED,6,2023-10-20,1.25,10609,United Kingdom,7.5,2023,10,20,Friday,2023-10
539314,22144,Unknown Product,2,2023-01-07,1.24,11089,United Kingdom,2.48,2023,1,7,Saturday,2023-01
537376,21930,JUMBO STORAGE BAG SUKI,35,2022-06-18,1.94,10305,United Kingdom,67.9,2022,6,18,Saturday,2022-06
537124,23209,LUNCH BAG GINGHAM DESIGN,16,2022-12-21,1.95,11108,Japan,31.2,2022,12,21,Wednesday,2022-12
537717,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-12-24,0.48,11469,Australia,23.52,2022,12,24,Saturday,2022-12
537701,22175,GIN + TONIC DIET METAL SIGN,49,2022-01-21,1.71,10931,United Kingdom,83.79,2022,1,21,Friday,2022-01
539710,22726,ALARM CLOCK BAKELIKE RED,21,2022-11-09,4.24,11087,France,89.04,2022,11,9,Wednesday,2022-11
538875,23203,LUNCH BAG APPLE DESIGN,16,2023-12-10,1.82,10445,Spain,29.12,2023,12,10,Sunday,2023-12
538987,20727,LUNCH BAG BLACK SKULL,17,2023-04-19,1.5,11332,United Kingdom,25.5,2023,4,19,Wednesday,2023-04
537140,22144,FINISH LINE ENAMEL MUG,46,2023-03-17,1.26,11084,Spain,57.96,2023,3,17,Friday,2023-03
538186,23084,RABBIT NIGHT LIGHT,19,2022-01-24,1.95,10817,United Kingdom,37.05,2022,1,24,Monday,2022-01
537707,21217,RED RETROSPOT MINI CASES,32,2022-10-09,0.76,11375,France,24.32,2022,10,9,Sunday,2022-10
539988,22111,SCOTTIE DOG HOT WATER BOTTLE,14,2023-04-03,4.46,10276,Finland,62.44,2023,4,3,Monday,2023-04
536747,22175,GIN + TONIC DIET METAL SIGN,6,2022-04-03,2.45,10858,France,14.7,2022,4,3,Sunday,2022-04
537740,22632,HAND WARMER RED POLKA DOT,46,2023-12-10,2.34,11354,France,107.64,2023,12,10,Sunday,2023-12
538105,22175,GIN + TONIC DIET METAL SIGN,41,2023-11-01,2.38,10004,United Kingdom,97.58,2023,11,1,Wednesday,2023-11
540383,22900,SET 2 TEA TOWELS I LOVE LONDON,48,2022-11-19,2.6,10643,Netherlands,124.8,2022,11,19,Saturday,2022-11
539541,47566,PARTY BUNTING,27,2023-11-16,4.67,10280,Portugal,126.09,2023,11,16,Thursday,2023-11
538896,23228,SPACESHIP LAMP,49,2023-05-07,2.43,11457,Germany,119.07,2023,5,7,Sunday,2023-05
539595,22900,SET 2 TEA TOWELS I LOVE LONDON,43,2023-12-02,2.51,10151,United Kingdom,107.93,2023,12,2,Saturday,2023-12
538022,22900,SET 2 TEA TOWELS I LOVE LONDON,4,2023-12-06,2.57,11431,France,10.28,2023,12,6,Wednesday,2023-12
539034,22423,REGENCY CAKESTAND 3 TIER,32,2023-09-30,10.21,10561,United Kingdom,326.72,2023,9,30,Saturday,2023-09
540533,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,39,2023-04-09,1.45,10652,Australia,56.55,2023,4,9,Sunday,2023-04
537886,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2022-06-16,3.41,10279,France,20.46,2022,6,16,Thursday,2022-06
537435,22616,PACK OF 12 LONDON TISSUES,38,2023-11-17,0.82,10099,Canada,31.16,2023,11,17,Friday,2023-11
536400,22900,SET 2 TEA TOWELS I LOVE LONDON,24,2022-12-20,2.93,10476,United Kingdom,70.32,2022,12,20,Tuesday,2022-12
537891,23084,RABBIT NIGHT LIGHT,24,2022-11-19,1.76,10693,Singapore,42.24,2022,11,19,Saturday,2022-11
537468,22175,GIN + TONIC DIET METAL SIGN,34,2022-04-09,1.91,10713,Germany,64.94,2022,4,9,Saturday,2022-04
536939,22469,HEART OF WICKER SMALL,31,2023-03-26,1.3,11224,United Kingdom,40.3,2023,3,26,Sunday,2023-03
537788,47566,PARTY BUNTING,47,2022-04-21,4.54,11418,United Kingdom,213.38,2022,4,21,Thursday,2022-04
536581,84997C,RECYCLED ACRYLIC BEAD NECKLACE,38,2023-09-25,0.93,11329,United Kingdom,35.34,2023,9,25,Monday,2023-09
537387,22197,SMALL POPCORN HOLDER,6,2022-12-02,0.61,10250,United Kingdom,3.66,2022,12,2,Friday,2022-12
539608,22629,SPACEBOY LUNCH BOX,1,2022-01-01,1.72,10658,United Kingdom,1.72,2022,1,1,Saturday,2022-01
536819,22197,SMALL POPCORN HOLDER,25,2022-03-11,0.71,11346,France,17.75,2022,3,11,Friday,2022-03
540849,22423,REGENCY CAKESTAND 3 TIER,18,2022-09-03,14.96,10409,United Kingdom,269.28,2022,9,3,Saturday,2022-09
540553,22197,SMALL POPCORN HOLDER,11,2023-12-20,0.78,10687,USA,8.58,2023,12,20,Wednesday,2023-12
539710,22632,HAND WARMER RED POLKA DOT,5,2023-11-02,1.96,10588,United Kingdom,9.8,2023,11,2,Thursday,2023-11
538460,22629,SPACEBOY LUNCH BOX,5,2022-04-14,1.79,10243,Germany,8.95,2022,4,14,Thursday,2022-04
538571,21064,WOOD S/3 CABINET ANT WHITE,47,2022-11-27,14.79,10573,United Kingdom,695.13,2022,11,27,Sunday,2022-11
537615,22457,NATURAL SLATE HEART CHALKBOARD,49,2023-03-25,2.04,11299,Portugal,99.96,2023,3,25,Saturday,2023-03
536705,47566,PARTY BUNTING,5,2022-07-05,5.4,10959,France,27.0,2022,7,5,Tuesday,2022-07
538601,22175,GIN + TONIC DIET METAL SIGN,9,2023-07-23,2.48,10020,United Kingdom,22.32,2023,7,23,Sunday,2023-07
539318,22629,SPACEBOY LUNCH BOX,36,2023-03-04,2.12,11044,United Kingdom,76.32,2023,3,4,Saturday,2023-03
539065,20719,WOODLAND CHARLOTTE BAG,7,2022-04-07,0.83,10412,Australia,5.81,2022,4,7,Thursday,2022-04
538384,22423,REGENCY CAKESTAND 3 TIER,23,2022-10-22,10.95,10286,Spain,251.85,2022,10,22,Saturday,2022-10
539843,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,22,2022-10-10,2.12,11379,United Kingdom,46.64,2022,10,10,Monday,2022-10
538388,47566,PARTY BUNTING,48,2022-07-05,4.33,10204,Netherlands,207.84,2022,7,5,Tuesday,2022-07
537420,47566,PARTY BUNTING,20,2023-05-05,5.02,10822,Germany,100.4,2023,5,5,Friday,2023-05
540239,84997C,RECYCLED ACRYLIC BEAD NECKLACE,41,2023-04-10,0.86,10655,United Kingdom,35.26,2023,4,10,Monday,2023-04
539339,22726,ALARM CLOCK BAKELIKE RED,5,2023-11-17,4.33,11290,Germany,21.65,2023,11,17,Friday,2023-11
540530,85099B,JUMBO BAG RED RETROSPOT,13,2022-01-07,1.64,10666,United Kingdom,21.32,2022,1,7,Friday,2022-01
537747,22632,HAND WARMER RED POLKA DOT,36,2022-08-15,2.51,10519,United Kingdom,90.36,2022,8,15,Monday,2022-08
540632,21064,Unknown Product,37,2023-02-08,14.96,10859,United Kingdom,553.52,2023,2,8,Wednesday,2023-02
537026,20727,LUNCH BAG BLACK SKULL,32,2022-10-14,1.69,11296,Spain,54.08,2022,10,14,Friday,2022-10
538202,20719,WOODLAND CHARLOTTE BAG,8,2023-07-05,0.78,10850,Finland,6.24,2023,7,5,Wednesday,2023-07
540017,21064,WOOD S/3 CABINET ANT WHITE,44,2022-12-05,20.12,11080,Australia,885.28,2022,12,5,Monday,2022-12
539847,23166,MEDIUM CERAMIC TOP STORAGE JAR,26,2022-03-31,1.1,11115,United Kingdom,28.6,2022,3,31,Thursday,2022-03
539443,22144,FINISH LINE ENAMEL MUG,15,2023-09-27,1.11,10731,Canada,16.65,2023,9,27,Wednesday,2023-09
538980,21929,JUMBO BAG PINK POLKADOT,7,2023-11-27,1.82,10649,United Kingdom,12.74,2023,11,27,Monday,2023-11
539528,47566,PARTY BUNTING,9,2022-04-09,5.03,10106,Japan,45.27,2022,4,9,Saturday,2022-04
539754,22632,HAND WARMER RED POLKA DOT,43,2022-11-27,2.17,10670,Netherlands,93.31,2022,11,27,Sunday,2022-11
539464,84997C,RECYCLED ACRYLIC BEAD NECKLACE,49,2023-08-13,0.94,11222,United Kingdom,46.06,2023,8,13,Sunday,2023-08
540327,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,2,2022-11-03,2.18,11383,United Kingdom,4.36,2022,11,3,Thursday,2022-11
539414,21258,VICTORIAN SEWING BOX LARGE,8,2023-05-07,9.01,10906,France,72.08,2023,5,7,Sunday,2023-05
540598,23209,LUNCH BAG GINGHAM DESIGN,4,2022-11-24,1.36,10578,Germany,5.44,2022,11,24,Thursday,2022-11
539876,20727,LUNCH BAG BLACK SKULL,16,2023-03-15,1.47,10504,United Kingdom,23.52,2023,3,15,Wednesday,2023-03
540778,22175,GIN + TONIC DIET METAL SIGN,35,2022-12-18,2.52,10455,Singapore,88.2,2022,12,18,Sunday,2022-12
538757,21064,WOOD S/3 CABINET ANT WHITE,14,2023-12-10,19.05,10824,Finland,266.7,2023,12,10,Sunday,2023-12
540588,20725,LUNCH BAG RED RETROSPOT,49,2023-09-05,1.56,11315,United Kingdom,76.44,2023,9,5,Tuesday,2023-09
538420,23166,MEDIUM CERAMIC TOP STORAGE JAR,47,2023-06-12,1.47,10205,Germany,69.09,2023,6,12,Monday,2023-06
538552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2023-02-25,2.82,10192,Netherlands,98.7,2023,2,25,Saturday,2023-02
538446,23355,HOT WATER BOTTLE KEEP CALM,8,2023-12-25,4.56,10793,Germany,36.48,2023,12,25,Monday,2023-12
538418,23166,MEDIUM CERAMIC TOP STORAGE JAR,27,2023-07-11,1.15,10211,Germany,31.05,2023,7,11,Tuesday,2023-07
536377,23203,LUNCH BAG APPLE DESIGN,44,2022-03-21,1.72,10246,United Kingdom,75.68,2022,3,21,Monday,2022-03
539864,21258,VICTORIAN SEWING BOX LARGE,45,2023-06-10,7.0,10491,Switzerland,315.0,2023,6,10,Saturday,2023-06
539731,23084,RABBIT NIGHT LIGHT,2,2022-07-09,1.75,10026,Germany,3.5,2022,7,9,Saturday,2022-07
537684,22900,SET 2 TEA TOWELS I LOVE LONDON,9,2023-05-04,3.45,10551,Norway,31.05,2023,5,4,Thursday,2023-05
537887,22632,HAND WARMER RED POLKA DOT,30,2023-12-03,2.22,10128,Germany,66.6,2023,12,3,Sunday,2023-12
540601,22469,HEART OF WICKER SMALL,21,2022-07-05,1.68,10503,United Kingdom,35.28,2022,7,5,Tuesday,2022-07
537588,22720,SET OF 3 CAKE TINS PANTRY DESIGN,27,2022-05-25,5.65,10432,United Kingdom,152.55,2022,5,25,Wednesday,2022-05
536456,22616,PACK OF 12 LONDON TISSUES,36,2022-10-28,0.82,11132,France,29.52,2022,10,28,Friday,2022-10
536535,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2023-10-09,2.68,11423,Australia,40.2,2023,10,9,Monday,2023-10
540824,21217,RED RETROSPOT MINI CASES,14,2023-08-19,0.94,10166,United Kingdom,13.16,2023,8,19,Saturday,2023-08
538465,20727,LUNCH BAG BLACK SKULL,9,2022-09-23,1.92,11086,United Kingdom,17.28,2022,9,23,Friday,2022-09
538329,22632,HAND WARMER RED POLKA DOT,18,2023-10-27,1.98,10336,Italy,35.64,2023,10,27,Friday,2023-10
539299,22726,ALARM CLOCK BAKELIKE RED,21,2023-12-11,4.12,11044,Japan,86.52,2023,12,11,Monday,2023-12
537046,22616,PACK OF 12 LONDON TISSUES,11,2023-04-01,0.7,10191,United Kingdom,7.7,2023,4,1,Saturday,2023-04
537924,23209,LUNCH BAG GINGHAM DESIGN,26,2023-11-22,1.72,10499,France,44.72,2023,11,22,Wednesday,2023-11
537686,22197,SMALL POPCORN HOLDER,36,2022-05-31,0.76,10675,United Kingdom,27.36,2022,5,31,Tuesday,2022-05
537726,22197,SMALL POPCORN HOLDER,29,2023-12-30,0.79,10614,Germany,22.91,2023,12,30,Saturday,2023-12
538196,22197,SMALL POPCORN HOLDER,22,2022-02-26,0.58,10295,Sweden,12.76,2022,2,26,Saturday,2022-02
536775,22629,SPACEBOY LUNCH BOX,16,2022-11-10,1.62,10985,Finland,25.92,2022,11,10,Thursday,2022-11
538342,23209,LUNCH BAG GINGHAM DESIGN,30,2023-02-14,1.82,11413,United Kingdom,54.6,2023,2,14,Tuesday,2023-02
537545,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,42,2022-02-17,1.5,11198,United Kingdom,63.0,2022,2,17,Thursday,2022-02
540631,21064,WOOD S/3 CABINET ANT WHITE,31,2023-12-06,16.53,10009,United Kingdom,512.43,2023,12,6,Wednesday,2023-12
540610,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,13,2022-09-18,2.37,10239,Finland,30.81,2022,9,18,Sunday,2022-09
536866,21217,RED RETROSPOT MINI CASES,46,2023-10-20,0.94,11229,United Kingdom,43.24,2023,10,20,Friday,2023-10
540123,23228,SPACESHIP LAMP,26,2022-09-16,2.85,10855,United Kingdom,74.1,2022,9,16,Friday,2022-09
539657,21930,JUMBO STORAGE BAG SUKI,12,2023-04-20,2.32,10891,United Kingdom,27.84,2023,4,20,Thursday,2023-04
539528,21217,RED RETROSPOT MINI CASES,37,2023-05-19,0.88,11268,Australia,32.56,2023,5,19,Friday,2023-05
538013,85099B,JUMBO BAG RED RETROSPOT,47,2023-12-20,1.5,10622,United Kingdom,70.5,2023,12,20,Wednesday,2023-12
537514,22457,NATURAL SLATE HEART CHALKBOARD,1,2022-06-23,2.47,11304,United Kingdom,2.47,2022,6,23,Thursday,2022-06
540426,23084,RABBIT NIGHT LIGHT,21,2022-01-28,1.93,10724,United Kingdom,40.53,2022,1,28,Friday,2022-01
540819,84406B,CREAM CUPID HEARTS COAT HANGER,32,2023-12-01,3.19,10659,Spain,102.08,2023,12,1,Friday,2023-12
538879,23228,SPACESHIP LAMP,10,2022-10-02,2.36,10729,United Kingdom,23.6,2022,10,2,Sunday,2022-10
536631,23166,MEDIUM CERAMIC TOP STORAGE JAR,37,2023-02-04,1.24,10120,Sweden,45.88,2023,2,4,Saturday,2023-02
538283,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,39,2022-11-22,1.83,10569,Finland,71.37,2022,11,22,Tuesday,2022-11
540481,22144,FINISH LINE ENAMEL MUG,23,2022-12-19,1.26,10506,Norway,28.98,2022,12,19,Monday,2022-12
540446,85099B,JUMBO BAG RED RETROSPOT,28,2023-02-08,1.92,11358,United Kingdom,53.76,2023,2,8,Wednesday,2023-02
539325,21977,PACK OF 60 PINK PAISLEY CAKE CASES,29,2023-02-23,0.54,10981,Spain,15.66,2023,2,23,Thursday,2023-02
538082,21258,VICTORIAN SEWING BOX LARGE,47,2023-09-12,7.67,11177,Singapore,360.49,2023,9,12,Tuesday,2023-09
539953,47566,Unknown Product,21,2023-11-15,4.32,11428,Sweden,90.72,2023,11,15,Wednesday,2023-11
538469,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2023-02-16,2.95,11219,United Kingdom,53.1,2023,2,16,Thursday,2023-02
537835,21930,JUMBO STORAGE BAG SUKI,37,2022-02-19,1.79,10541,Germany,66.23,2022,2,19,Saturday,2022-02
540756,22616,PACK OF 12 LONDON TISSUES,29,2022-10-13,1.01,10450,United Kingdom,29.29,2022,10,13,Thursday,2022-10
537532,22720,SET OF 3 CAKE TINS PANTRY DESIGN,42,2023-08-08,5.74,10292,Spain,241.08,2023,8,8,Tuesday,2023-08
540673,23355,HOT WATER BOTTLE KEEP CALM,45,2023-09-24,3.73,10933,Spain,167.85,2023,9,24,Sunday,2023-09
538795,22382,LUNCH BOX WITH CUTLERY RETROSPOT,16,2023-06-24,2.48,10906,United Kingdom,39.68,2023,6,24,Saturday,2023-06
538642,23355,HOT WATER BOTTLE KEEP CALM,3,2022-10-21,5.14,11048,France,15.42,2022,10,21,Friday,2022-10
539584,21064,WOOD S/3 CABINET ANT WHITE,33,2022-03-24,20.33,10391,Sweden,670.89,2022,3,24,Thursday,2022-03
540337,21217,RED RETROSPOT MINI CASES,24,2022-04-07,0.93,10566,Germany,22.32,2022,4,7,Thursday,2022-04
537875,23084,RABBIT NIGHT LIGHT,25,2023-11-11,1.47,10058,Japan,36.75,2023,11,11,Saturday,2023-11
539892,84406B,CREAM CUPID HEARTS COAT HANGER,9,2023-12-04,3.04,11224,United Kingdom,27.36,2023,12,4,Monday,2023-12
537846,22144,FINISH LINE ENAMEL MUG,10,2023-06-15,0.89,10016,Norway,8.9,2023,6,15,Thursday,2023-06
539857,47566,PARTY BUNTING,10,2023-07-01,5.43,10779,United Kingdom,54.3,2023,7,1,Saturday,2023-07
539980,22629,SPACEBOY LUNCH BOX,30,2022-05-03,1.84,11433,United Kingdom,55.2,2022,5,3,Tuesday,2022-05
537431,23209,LUNCH BAG GINGHAM DESIGN,40,2023-05-12,1.67,10507,Finland,66.8,2023,5,12,Friday,2023-05
538189,23228,SPACESHIP LAMP,8,2023-11-24,2.82,10334,United Kingdom,22.56,2023,11,24,Friday,2023-11
536979,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,42,2022-06-19,2.97,10531,Canada,124.74,2022,6,19,Sunday,2022-06
538872,23209,LUNCH BAG GINGHAM DESIGN,28,2022-09-05,1.59,10530,Norway,44.52,2022,9,5,Monday,2022-09
538988,22382,LUNCH BOX WITH CUTLERY RETROSPOT,36,2022-09-23,2.64,10592,United Kingdom,95.04,2022,9,23,Friday,2022-09
537844,22423,REGENCY CAKESTAND 3 TIER,12,2023-08-04,13.47,11308,United Kingdom,161.64,2023,8,4,Friday,2023-08
539832,22197,SMALL POPCORN HOLDER,29,2022-09-08,0.78,11048,France,22.62,2022,9,8,Thursday,2022-09
540864,22726,ALARM CLOCK BAKELIKE RED,6,2023-08-04,3.59,10280,United Kingdom,21.54,2023,8,4,Friday,2023-08
